|V|	|E|	time	approx	optimal
10	28	0.027	4413	3220
10	26	0.027	4597	3608
10	25	0.023	5195	3597
10	26	0.022	4426	3501
10	23	0.04	3059	2459
10	24	0.021	2943	2590
10	29	0.031	3815	3156
10	17	0.024	2771	2223
10	24	0.026	4973	3666
10	21	0.064	3124	3124
10	21	0.018	2788	2482
10	22	0.035	3352	2528
10	25	0.03	2548	1839
10	23	0.051	4783	2652
10	20	0.029	3460	1889
10	20	0.026	3473	3072
10	27	0.03	4426	3415
10	20	0.031	2404	2198
10	26	0.029	3816	3003
10	29	0.03	4421	3980
10	21	0.02	2551	1943
10	20	0.027	3172	2282
10	19	0.068	1146	1146
10	18	0.026	4502	3058
10	22	0.032	1627	1610
10	24	0.025	3440	2505
10	25	0.023	3065	2041
10	23	0.021	4106	3349
10	20	0.023	3164	2777
10	19	0.026	2894	2450
10	19	0.025	2415	2110
10	23	0.024	3469	2547
10	16	0.035	3646	2376
10	20	0.031	4501	2806
10	20	0.019	3977	3132
10	23	0.021	4044	3195
10	21	0.02	1650	1300
10	18	0.021	2051	1926
10	20	0.018	3038	2332
10	23	0.02	2862	1686
10	18	0.018	1950	1052
10	20	0.019	3499	2164
10	23	0.035	2098	1720
10	23	0.021	1769	1290
10	19	0.019	3563	2882
10	22	0.033	1816	1254
10	25	0.022	4503	2953
10	28	0.025	3273	3048
10	24	0.02	4137	3075
10	24	0.04	2767	1753
10	21	0.019	3119	2886
10	21	0.029	2187	1795
10	23	0.038	4309	2864
10	26	0.027	2780	2504
10	23	0.02	2372	1724
10	31	0.032	3576	3061
10	17	0.022	2759	2386
10	24	0.021	4201	2774
10	25	0.033	1768	1491
10	31	0.034	5100	3713
10	27	0.033	4752	3228
10	23	0.026	3368	2518
10	28	0.027	3239	2451
10	20	0.027	2389	1999
10	26	0.022	3830	2528
10	21	0.02	2804	2241
10	25	0.029	5127	3179
10	27	0.027	3464	2506
10	20	0.023	2920	2920
10	21	0.02	3361	2693
10	18	0.03	4136	2770
10	29	0.025	5484	4186
10	18	0.024	2750	1980
10	21	0.02	4402	2777
10	19	0.029	1323	1240
10	16	0.055	2633	1726
10	21	0.04	3470	2773
10	19	0.027	3377	2877
10	22	0.025	4009	4009
10	21	0.023	4705	3624
10	24	0.022	4401	3339
10	25	0.026	3922	3431
10	26	0.034	3446	2873
10	26	0.021	3344	2744
10	21	0.043	2120	1335
10	22	0.022	4794	3632
10	27	0.031	5333	3864
10	25	0.03	4206	3227
10	19	0.033	3648	2185
10	20	0.019	1670	1670
10	17	0.025	1478	1385
10	24	0.021	3057	2625
10	28	0.022	3745	2890
10	19	0.03	4279	3294
10	23	0.025	3313	2753
10	22	0.02	3581	2570
10	25	0.027	3492	1975
10	24	0.035	3806	3224
10	23	0.074	3430	2554
10	25	0.058	5857	3505
10	24	0.025	4792	3280
10	26	0.029	2832	2816
10	19	0.019	2798	2182
10	25	0.02	4354	3068
10	26	0.028	4996	3263
10	23	0.02	3546	2361
10	23	0.022	3953	3128
10	23	0.031	2592	1955
10	15	0.024	2442	2186
10	24	0.02	2608	1836
10	17	0.022	2988	2329
10	16	0.017	4132	3141
10	20	0.026	2716	2220
10	21	0.02	2648	1914
10	23	0.021	5287	3397
10	23	0.02	5145	3653
10	25	0.02	4240	3265
10	25	0.074	4060	3482
10	27	0.041	3283	2643
10	20	0.028	5544	3067
10	16	0.018	3488	2357
10	27	0.021	3363	2597
10	24	0.021	3425	2141
10	20	0.019	1849	1806
10	25	0.02	3810	2575
10	23	0.029	2687	2118
10	22	0.019	3753	2708
10	25	0.021	4131	2980
10	24	0.035	3191	3191
10	14	0.021	4298	3396
10	15	0.037	1424	1424
10	22	0.027	2864	2645
10	21	0.018	2323	2323
10	19	0.042	2548	2548
10	21	0.027	2905	2537
10	26	0.033	3016	2608
10	23	0.026	3053	2544
10	22	0.025	3506	2360
10	17	0.023	3462	2383
10	23	0.02	3435	2859
10	22	0.045	3902	3032
10	21	0.019	3083	2394
10	18	0.022	1736	1626
10	26	0.034	3631	2661
10	26	0.03	4515	3413
10	27	0.032	3859	2726
10	24	0.032	2823	1934
10	18	0.023	4290	3546
10	23	0.038	4482	3389
10	19	0.019	3234	2544
10	23	0.025	4446	4079
10	21	0.023	4656	3812
10	20	0.025	4108	2791
10	26	0.028	2353	2353
10	22	0.03	2833	2164
10	30	0.026	3857	2191
10	15	0.022	4372	2740
10	17	0.028	1384	1384
10	19	0.026	3083	2208
10	18	0.026	3150	2488
10	28	0.03	1964	1543
10	19	0.024	3093	2417
10	23	0.028	3682	2405
10	24	0.033	4096	2837
10	20	0.033	6549	3727
10	14	0.018	2117	1771
10	27	0.021	3602	2648
10	26	0.022	2762	1718
10	24	0.029	2300	1927
10	21	0.03	3588	2591
10	21	0.02	5849	4035
10	23	0.02	4571	3435
10	14	0.016	1902	1902
10	24	0.02	1610	1610
10	24	0.04	2949	2128
10	25	0.02	3808	2919
10	21	0.034	4097	2925
10	26	0.028	3857	3010
10	24	0.033	3181	2266
10	25	0.044	3562	2248
10	25	0.025	4034	2422
10	25	0.02	3378	2642
10	18	0.026	2840	2164
10	20	0.038	1690	1690
10	28	0.023	4075	2743
10	22	0.029	2482	1930
10	24	0.032	2700	2028
10	15	0.018	3342	2963
10	25	0.021	3166	2395
10	25	0.021	4920	3543
10	29	0.023	3758	2647
10	21	0.029	3449	1975
10	21	0.027	3478	2243
10	19	0.019	5178	3234
10	30	0.031	4022	2979
10	16	0.025	2990	2214
10	22	0.025	4518	3349
10	21	0.028	5154	3635
10	19	0.023	2981	1747
10	25	0.022	4799	3030
10	24	0.027	2039	1530
10	18	0.019	3684	2354
10	22	0.038	2559	1674
10	17	0.029	4729	3323
10	20	0.037	2610	1933
10	22	0.02	3226	2628
10	26	0.048	3222	2416
10	20	0.023	4026	3347
10	24	0.03	1866	1073
10	28	0.034	5091	3698
10	23	0.022	5816	3657
10	19	0.019	2568	1887
10	22	0.02	2089	2089
10	27	0.026	2783	2615
10	13	0.017	2884	2200
10	23	0.026	2238	1715
10	28	0.029	3601	2469
10	23	0.021	2062	2041
10	25	0.037	5209	3384
10	25	0.048	4498	3636
10	22	0.035	6492	4090
10	24	0.027	3303	2507
10	17	0.018	4163	2860
10	21	0.025	3722	2850
10	21	0.021	4402	3186
10	21	0.022	2360	2360
10	18	0.021	4207	3005
10	23	0.022	5753	3957
10	22	0.033	4519	3453
10	17	0.017	1568	1304
10	25	0.033	4097	3002
10	20	0.026	2994	2245
10	12	0.018	2461	1405
10	28	0.023	3855	2683
10	15	0.018	3075	2654
10	26	0.026	3784	2964
10	25	0.02	3866	3866
10	19	0.026	4586	2547
10	21	0.019	3328	2613
10	20	0.03	1699	1608
10	26	0.022	3095	2971
10	20	0.042	4147	3077
10	25	0.066	2413	2032
10	23	0.027	3998	2178
10	20	0.045	3185	2439
10	28	0.032	4147	3272
10	20	0.021	2640	1810
10	22	0.027	4244	3971
10	18	0.027	3176	2485
10	22	0.024	2879	2383
10	26	0.03	3156	1965
10	21	0.028	4251	3030
10	25	0.021	2744	2053
10	19	0.02	4307	3165
10	21	0.031	5214	3833
10	19	0.017	3020	2366
10	22	0.025	3247	2493
10	23	0.02	3310	2038
10	24	0.021	3001	2356
10	26	0.02	4051	3089
10	27	0.027	4853	3453
10	31	0.03	4283	2909
10	22	0.025	3182	2117
10	19	0.022	3302	2627
10	23	0.036	5280	2842
10	25	0.037	4056	2367
10	20	0.027	3825	2338
10	25	0.057	3872	3346
10	26	0.02	3082	2783
10	25	0.033	3335	2249
10	22	0.025	3892	3892
10	28	0.022	3840	3175
10	22	0.02	4535	3294
10	18	0.025	2531	1951
10	23	0.025	1815	1815
10	16	0.024	4046	2877
10	22	0.026	2966	2064
10	19	0.019	2750	2210
10	19	0.023	3504	2193
10	25	0.025	3672	2683
10	26	0.028	3849	2536
10	21	0.032	2886	2229
10	21	0.042	4067	3096
10	19	0.028	4343	3604
10	29	0.049	3899	2458
10	28	0.035	688	688
10	29	0.035	4794	3823
10	21	0.028	2836	2417
10	24	0.021	5044	3873
10	17	0.017	2303	1685
10	23	0.026	4464	3653
10	20	0.028	2540	1805
10	21	0.032	3366	2171
10	20	0.027	3612	2874
10	21	0.037	4403	2497
10	24	0.029	4428	2913
10	24	0.033	6095	4202
10	24	0.032	3744	2804
10	28	0.035	3843	2343
10	16	0.019	3947	2721
10	24	0.028	3363	2598
10	21	0.029	2656	2342
10	24	0.02	2292	1720
10	21	0.026	2791	2533
10	21	0.025	5382	3781
10	17	0.026	3805	2879
10	25	0.03	3172	2259
10	24	0.029	2409	2208
10	19	0.048	3894	2217
10	21	0.03	2968	2251
10	21	0.028	3821	2652
10	25	0.028	2526	1835
10	31	0.048	3301	2381
10	25	0.021	4946	2789
10	18	0.018	4102	2929
10	23	0.02	2883	1907
10	19	0.038	2147	1841
10	23	0.02	4953	3681
10	25	0.033	3586	2259
10	21	0.048	2550	1775
10	18	0.018	4141	2491
10	22	0.02	2280	2280
10	21	0.024	2114	2114
10	22	0.019	4815	3706
10	20	0.025	2770	2629
10	20	0.047	1964	1500
10	20	0.028	2948	1942
10	27	0.021	2455	2451
10	23	0.029	4120	3319
10	26	0.025	2438	2310
10	21	0.042	3191	2829
10	20	0.018	3631	3258
10	21	0.024	2857	2446
10	21	0.025	3449	2492
10	25	0.03	2463	1679
10	25	0.022	3748	2938
10	25	0.061	3067	2596
10	24	0.027	4347	3185
10	27	0.029	4533	3231
10	19	0.023	5035	2972
10	20	0.025	2426	2426
10	22	0.025	3398	2876
10	28	0.034	2803	2418
10	20	0.026	3681	2945
10	21	0.035	3191	2473
10	20	0.019	3887	2524
10	23	0.047	3781	2735
10	25	0.026	4834	3897
10	20	0.018	818	818
10	17	0.024	3475	2462
10	24	0.025	3038	2713
10	30	0.047	3836	2176
10	22	0.02	2824	2594
10	20	0.019	2935	2076
10	31	0.033	5848	3848
10	24	0.027	4871	3756
10	17	0.043	3678	2650
10	20	0.044	4822	3481
10	22	0.021	1361	1361
10	21	0.021	5641	3635
10	22	0.031	3255	2070
10	20	0.044	3553	2635
10	16	0.038	3261	2472
10	26	0.059	2266	2257
10	19	0.025	3191	2315
10	23	0.043	4582	3038
10	25	0.02	2630	2630
10	22	0.02	5426	3202
10	25	0.055	3139	3139
10	24	0.04	3459	2305
10	27	0.036	5285	3145
10	25	0.028	1544	1544
10	22	0.028	4329	2523
10	27	0.033	4853	3830
10	21	0.028	2785	2121
10	16	0.018	2379	1711
10	20	0.019	3231	2685
10	22	0.027	3530	2350
10	25	0.02	1984	1984
10	24	0.029	4532	2934
10	25	0.027	3247	2509
10	20	0.02	3884	2718
10	29	0.025	4453	2830
10	19	0.018	3429	3001
10	21	0.021	3712	2337
10	20	0.02	3859	2309
10	21	0.026	5179	3657
10	16	0.035	3203	2422
10	19	0.024	2882	1862
10	30	0.033	3472	2248
10	19	0.024	4935	3261
10	25	0.029	3676	2535
10	21	0.027	3645	2677
10	29	0.033	4115	2973
10	23	0.045	4836	3376
10	21	0.024	3356	2765
10	32	0.063	4659	3288
10	25	0.027	2445	1820
10	23	0.026	4151	3207
10	28	0.027	5140	3478
10	20	0.026	4236	2746
10	23	0.035	3147	2903
10	23	0.045	3411	2524
10	26	0.047	3978	2636
10	27	0.031	4015	3534
10	18	0.019	3012	2438
10	24	0.03	4022	2690
10	21	0.03	3594	2961
10	24	0.019	4892	4496
10	23	0.026	5223	3694
10	29	0.03	4639	3795
10	24	0.048	4896	3652
10	18	0.029	2326	2207
10	12	0.021	2553	1882
10	21	0.025	3417	3374
10	19	0.023	4082	3589
10	16	0.026	3017	2748
10	21	0.028	2864	2530
10	21	0.029	3468	3468
10	21	0.024	2471	1945
10	21	0.023	4614	3969
10	23	0.02	3617	2640
10	19	0.022	3194	2258
10	22	0.027	3411	2653
10	18	0.029	3028	2693
10	24	0.05	3869	3315
10	21	0.028	4758	3390
10	22	0.021	3929	2734
10	19	0.035	3508	2436
10	22	0.027	3534	2646
10	18	0.047	3605	2573
10	19	0.018	4583	3648
10	28	0.022	4147	3417
10	29	0.028	3392	2672
10	21	0.043	3144	2441
10	18	0.02	1818	1556
10	22	0.027	1825	1619
10	26	0.029	3448	2607
10	21	0.02	6345	4067
10	24	0.022	3368	2443
10	30	0.028	5270	4048
10	22	0.02	3326	3001
10	26	0.031	2063	2063
10	30	0.069	4278	2645
10	24	0.028	4720	3583
10	24	0.03	3080	2591
10	21	0.025	1905	1225
10	27	0.023	3789	3352
10	19	0.038	2318	2318
10	22	0.019	2312	2028
10	21	0.019	3880	2888
10	26	0.026	3429	3233
10	20	0.062	2686	1969
10	29	0.021	3812	3272
10	18	0.02	4489	3043
10	27	0.024	3999	2397
10	25	0.027	4580	3965
10	23	0.022	4844	3325
10	27	0.051	4079	3095
10	23	0.021	2387	1474
10	19	0.023	3724	2640
10	21	0.023	2496	2496
10	24	0.052	4193	2905
10	29	0.032	2007	1750
10	21	0.019	4633	3996
10	27	0.027	3231	2751
10	24	0.02	1786	1537
10	23	0.042	2892	2364
10	20	0.044	1066	994
10	28	0.03	3097	3039
10	28	0.022	3482	3346
10	21	0.019	3010	2969
10	26	0.042	2652	2104
10	17	0.018	5243	3272
10	20	0.027	3482	2759
10	22	0.02	4652	2902
10	22	0.031	2876	2227
10	25	0.021	2711	2711
10	26	0.021	3998	3998
10	18	0.028	2618	2189
10	19	0.02	3722	2424
10	25	0.04	2852	2560
10	24	0.028	2460	1565
10	24	0.033	3339	2652
10	24	0.029	3385	1818
10	17	0.025	3774	2713
10	24	0.054	1890	1890
10	23	0.029	2822	2483
10	24	0.02	2246	1991
10	29	0.049	4949	3387
10	33	0.026	3155	3155
10	19	0.02	3559	1988
10	27	0.026	4577	3134
10	22	0.019	2970	2127
10	20	0.027	4668	3647
10	17	0.028	2907	2337
10	21	0.025	3072	2213
10	26	0.04	3591	3119
10	20	0.02	4130	3171
10	21	0.018	3913	3303
10	23	0.04	2953	2070
10	22	0.027	2617	2617
10	26	0.032	4257	3282
10	29	0.034	4264	2957
10	29	0.03	2578	2069
10	22	0.042	3129	1833
10	24	0.028	2228	1775
10	25	0.031	3618	3347
10	19	0.028	3570	2898
10	22	0.034	3621	2200
10	18	0.023	4342	2857
10	25	0.051	3399	2345
10	19	0.027	4703	2684
10	19	0.046	3731	2975
10	25	0.028	4218	3206
10	22	0.029	3112	2294
10	26	0.028	4324	2502
10	16	0.022	2728	2253
10	32	0.029	2597	2308
10	19	0.022	3906	3742
10	22	0.02	3150	3150
10	25	0.028	2814	2352
10	23	0.029	1999	1650
10	26	0.027	1923	1698
10	20	0.085	3671	2768
10	23	0.031	3177	2831
10	19	0.02	3404	2995
10	25	0.029	2198	2198
10	17	0.029	2814	1922
10	22	0.035	2942	2048
10	31	0.022	3782	3461
10	23	0.026	4000	2352
10	23	0.026	1969	1894
10	23	0.02	3863	2834
10	25	0.021	4268	3044
10	21	0.02	2045	2045
10	21	0.019	3316	2628
10	27	0.033	4635	3087
10	24	0.021	2487	2229
10	17	0.018	2991	2565
10	24	0.036	3156	2677
10	21	0.025	3719	2603
10	25	0.026	4050	3485
10	25	0.037	1463	1278
10	24	0.031	2197	1388
10	23	0.027	3591	2665
10	27	0.023	4082	3278
10	19	0.027	4324	3393
10	21	0.029	2697	2691
10	20	0.025	3400	2511
10	26	0.028	3919	3376
10	22	0.025	4391	3218
10	22	0.027	1702	1702
10	22	0.06	4462	2992
10	24	0.02	2762	1946
10	29	0.023	3367	2132
10	20	0.028	3975	2893
10	28	0.047	3780	3249
10	18	0.027	3687	2777
10	23	0.039	1680	1533
10	20	0.019	4901	3257
10	19	0.026	3887	3322
10	24	0.031	3471	2371
10	24	0.025	3035	2455
10	20	0.024	2580	2136
10	24	0.028	4146	3007
10	23	0.02	2987	2117
10	27	0.023	4633	2915
10	19	0.026	1860	1329
10	27	0.021	4692	3140
10	20	0.047	2350	1876
10	16	0.024	2459	1793
10	24	0.022	5313	3321
10	21	0.024	3603	2755
10	26	0.031	4541	2852
10	22	0.019	4341	2608
10	19	0.023	2843	2021
10	25	0.034	4845	2909
10	24	0.047	2867	2102
10	18	0.024	2854	2313
10	18	0.025	1652	1526
10	23	0.025	3218	2477
10	25	0.02	2905	2905
10	19	0.019	3432	2436
10	24	0.041	3606	2426
10	21	0.025	2643	1967
10	22	0.025	3709	2729
10	24	0.027	5122	4240
10	20	0.044	6004	4838
10	15	0.037	4685	2935
10	24	0.026	2923	1786
10	15	0.035	4095	2553
10	21	0.046	3448	2141
10	20	0.019	2886	2117
10	26	0.032	3984	2426
10	24	0.047	2895	2895
10	20	0.025	2232	1725
10	29	0.027	4153	3669
10	24	0.027	5961	3638
10	26	0.029	2064	1525
10	22	0.04	4238	2758
10	21	0.024	3586	1923
10	17	0.021	3439	2885
10	19	0.066	1899	1165
10	20	0.027	4285	2990
10	24	0.028	4205	3293
10	15	0.018	1988	1669
10	18	0.023	3552	2408
10	16	0.021	2086	2086
10	20	0.037	3943	2625
10	20	0.031	3576	2204
10	24	0.027	3822	3072
10	27	0.042	4645	3255
10	28	0.033	6172	4494
10	20	0.027	2716	2050
10	18	0.041	4321	3648
10	23	0.021	4014	2734
10	21	0.019	2832	2324
10	25	0.021	3305	2719
10	20	0.03	4707	3456
10	26	0.021	3004	2614
10	25	0.031	4331	2828
10	24	0.047	5492	3706
10	23	0.021	3837	2281
10	23	0.029	3276	2617
10	28	0.028	3667	2697
10	17	0.024	2060	1894
10	22	0.028	4813	3034
10	25	0.036	4056	2888
10	22	0.039	4038	3386
10	22	0.027	4058	3300
10	23	0.025	2126	1900
10	18	0.025	1833	1514
10	20	0.027	4308	2971
10	28	0.039	4044	2479
10	23	0.021	4122	2284
10	25	0.03	3679	2721
10	22	0.031	4009	3175
10	23	0.019	3411	3411
10	26	0.021	2810	2810
10	17	0.025	2170	1481
10	25	0.039	1673	1496
10	21	0.028	3530	2746
10	19	0.019	2077	1617
10	22	0.027	3259	1766
10	24	0.027	3451	2300
10	25	0.044	2792	2346
10	25	0.032	4153	3459
10	25	0.034	2134	1663
10	21	0.037	4570	3452
10	20	0.018	3766	2827
10	23	0.027	4550	2792
10	26	0.03	2485	1830
10	23	0.029	3899	3175
10	21	0.031	4932	3655
10	23	0.022	2614	2047
10	23	0.036	1965	1705
10	20	0.018	3478	2977
10	20	0.019	4135	2582
10	28	0.036	2284	1807
10	25	0.029	2180	1324
10	23	0.02	4351	3869
10	30	0.036	5889	3564
10	28	0.024	4286	4053
10	23	0.023	4053	3010
10	19	0.031	2460	2148
10	20	0.028	1675	1144
10	25	0.027	3288	3070
10	23	0.028	2209	2083
10	20	0.019	4658	3404
10	18	0.022	1207	1207
10	23	0.022	2195	1483
10	27	0.031	2754	2556
10	24	0.034	4445	3240
10	29	0.023	3661	2767
10	21	0.02	2870	2167
10	22	0.038	2962	2209
10	23	0.02	2919	1933
10	19	0.025	3716	2968
10	23	0.019	2574	1788
10	28	0.024	3930	2669
10	21	0.019	2729	2285
10	22	0.032	2331	1859
10	22	0.024	2282	2282
10	20	0.021	4775	3522
10	20	0.023	3641	2827
10	16	0.022	2341	1777
10	18	0.024	2661	1854
10	23	0.028	5975	4041
10	27	0.029	2750	2308
10	19	0.037	3713	2692
10	17	0.021	1585	1585
10	20	0.059	1925	1404
10	25	0.043	3363	3046
10	19	0.019	3320	2161
10	22	0.027	2864	2022
10	23	0.075	2744	1935
10	20	0.031	5259	3591
10	22	0.019	2036	1847
10	21	0.019	3789	3528
10	21	0.029	3699	2388
10	23	0.023	4485	3120
10	25	0.032	3301	2076
10	24	0.034	2404	1930
10	18	0.027	2663	1738
10	20	0.044	3005	2789
10	15	0.026	3064	2253
10	24	0.043	3169	2588
10	23	0.025	4063	3324
10	23	0.049	3329	2968
10	26	0.051	4434	2910
10	21	0.021	4051	3124
10	19	0.019	3985	2969
10	23	0.029	5032	3885
10	27	0.023	4337	3435
10	20	0.019	3192	2304
10	25	0.021	3606	2705
10	20	0.031	2393	2197
10	22	0.029	4532	3325
10	22	0.034	5056	3886
10	19	0.026	1890	1732
10	21	0.024	3897	3017
10	25	0.025	1966	1966
10	26	0.042	5046	3828
10	24	0.025	2205	2189
10	24	0.027	3011	2474
10	21	0.019	3761	2767
10	23	0.031	4287	3770
10	22	0.026	2691	2541
10	22	0.029	1119	1012
10	22	0.058	3155	2201
10	23	0.026	4025	3359
10	23	0.028	3971	3791
10	20	0.047	1663	1574
10	19	0.026	4088	4006
10	23	0.043	2423	2215
10	22	0.031	3903	2911
10	19	0.025	3747	2746
10	19	0.018	1873	1873
10	27	0.023	5806	3168
10	23	0.029	2074	2074
10	23	0.027	5206	3491
10	16	0.016	2461	1913
10	27	0.056	2305	2012
10	22	0.026	3830	3016
10	28	0.023	4136	3064
10	26	0.022	3945	2971
10	22	0.026	2767	2767
10	23	0.021	4171	2853
10	20	0.021	1514	1514
10	21	0.018	3497	3354
10	21	0.024	3783	2717
10	27	0.024	4697	3476
10	22	0.028	4127	3031
10	27	0.021	3873	3661
10	19	0.025	2871	1972
10	25	0.023	3747	2785
10	20	0.018	2186	2186
10	19	0.026	2552	1500
10	22	0.026	4104	2632
10	21	0.044	4118	3046
10	26	0.021	4875	3518
10	24	0.022	2583	1748
10	20	0.022	3917	3008
10	26	0.04	4518	3059
10	28	0.047	4512	3309
10	22	0.028	4610	3125
10	28	0.022	3053	2071
10	21	0.021	4537	3207
10	19	0.018	5131	3506
10	28	0.024	4199	3075
10	26	0.031	2589	2055
10	26	0.03	2172	1886
10	26	0.02	2615	2113
10	24	0.029	4721	3745
10	22	0.032	1960	1692
10	27	0.028	2265	2186
10	23	0.023	4419	2956
10	24	0.029	5526	4455
10	23	0.02	3864	2455
10	24	0.028	5285	3591
10	23	0.028	5148	3303
10	19	0.053	2572	2297
10	20	0.044	3881	2827
10	24	0.028	4676	3519
10	27	0.032	2705	2633
10	24	0.024	4057	3317
10	23	0.029	3439	2584
10	27	0.033	3221	2009
10	21	0.031	2594	2443
10	21	0.019	4267	2746
10	19	0.021	5128	2932
10	29	0.023	4045	3279
10	20	0.027	3325	2529
10	21	0.029	4386	3401
10	26	0.03	4946	3218
10	24	0.026	4132	3422
10	25	0.028	3961	3181
10	21	0.022	3936	3106
10	20	0.027	3132	2458
10	24	0.076	3927	2597
10	22	0.028	4312	3054
10	28	0.034	3670	2721
10	23	0.028	3690	3017
10	17	0.017	2636	1691
10	22	0.046	3161	2669
10	27	0.028	4418	3534
10	25	0.026	2924	2183
10	22	0.026	4329	2706
10	16	0.022	2885	2677
10	21	0.026	2482	2482
10	22	0.022	1943	1372
10	23	0.03	2907	1790
10	17	0.024	2982	2055
10	22	0.061	2512	1581
10	18	0.027	2502	1904
10	25	0.031	2336	1849
10	24	0.032	2825	1512
10	22	0.024	3167	2282
10	17	0.019	5256	3803
10	23	0.028	4590	3980
10	17	0.022	3587	2780
10	25	0.03	3768	2693
10	21	0.028	3392	2438
10	26	0.022	4187	3205
10	29	0.021	4665	4111
10	23	0.021	2335	1646
10	21	0.026	2051	1776
10	25	0.032	4132	2808
10	17	0.019	2238	1437
10	20	0.018	2257	2216
10	15	0.031	5425	4014
10	24	0.029	5376	3374
10	20	0.024	2800	2408
10	24	0.038	4118	2735
10	21	0.02	2272	2176
10	23	0.024	4309	3485
10	16	0.023	3003	2239
10	25	0.03	2823	2082
10	21	0.025	3854	2941
10	25	0.028	5411	4009
10	23	0.024	3706	2390
10	30	0.042	3406	2714
10	22	0.02	2333	2188
10	21	0.025	5056	3493
10	21	0.04	3386	2328
10	20	0.026	2883	2399
10	25	0.02	4145	3606
10	23	0.019	2359	1754
10	19	0.026	3001	2868
10	18	0.02	3546	1940
10	20	0.019	1779	1779
10	23	0.027	2801	2801
10	23	0.031	4179	2676
10	24	0.035	4471	3575
10	26	0.031	4139	3200
10	26	0.032	4236	3351
10	21	0.042	2816	2254
10	20	0.03	5116	3185
10	26	0.023	3784	2825
10	20	0.025	4320	3320
10	25	0.052	4081	2051
10	17	0.025	2844	2257
10	29	0.022	3503	3160
10	21	0.065	3574	2328
10	27	0.029	3498	3020
10	23	0.02	4185	3112
10	17	0.018	4585	3507
10	22	0.02	2801	2130
10	19	0.026	3748	2588
10	24	0.029	4009	2903
10	18	0.019	2886	2251
10	26	0.04	3887	3468
10	23	0.028	4191	3040
10	16	0.026	2146	1717
10	26	0.021	3199	2118
10	24	0.063	3847	3296
10	27	0.046	3934	3278
10	26	0.02	3195	2470
10	19	0.019	4615	3114
10	22	0.02	2189	1881
10	25	0.027	3126	1982
10	22	0.02	3577	2610
10	28	0.035	4757	3477
10	24	0.02	2616	2579
10	23	0.037	2501	2276
10	17	0.024	3605	2951
10	25	0.029	4244	3323
10	27	0.031	1987	1480
10	29	0.042	3619	3255
10	21	0.021	2203	1629
10	25	0.029	4060	3070
10	23	0.027	3554	3344
10	17	0.019	2778	2317
10	28	0.023	4517	3113
10	21	0.021	4291	2969
10	23	0.028	3062	2125
10	20	0.019	5042	3869
10	21	0.02	2269	1644
10	28	0.03	2887	2010
10	21	0.026	6157	4404
10	22	0.025	2197	1675
10	23	0.026	2417	2124
10	23	0.032	4557	3201
10	22	0.027	2037	1983
10	24	0.028	2570	1723
10	23	0.02	3704	2592
10	27	0.028	1997	1571
10	25	0.027	3903	3083
10	22	0.023	4856	4343
10	18	0.023	558	558
10	18	0.022	3687	2668
10	22	0.021	3565	2682
10	25	0.046	4160	2899
10	17	0.026	2979	2039
10	23	0.021	2998	1865
10	23	0.04	2235	2235
10	17	0.028	3100	3047
10	28	0.022	3271	2964
10	23	0.028	4463	2997
10	24	0.02	3604	3141
10	26	0.03	3587	2643
10	18	0.018	2557	2351
10	26	0.034	5420	4022
10	24	0.023	4654	4049
10	29	0.033	4375	2933
10	16	0.017	2281	1805
10	23	0.025	3725	2618
10	24	0.055	2368	1463
10	23	0.022	4735	3000
10	17	0.023	2239	1380
10	24	0.027	3131	2182
10	22	0.028	3497	3165
10	20	0.023	2947	2441
10	24	0.029	4847	3895
10	21	0.028	3883	3066
10	26	0.031	2911	2040
10	24	0.025	3895	3003
10	22	0.022	2749	1790
10	28	0.03	2589	2067
10	22	0.029	4873	4126
10	26	0.031	4060	3064
10	20	0.048	3421	2606
10	23	0.019	3889	2974
10	18	0.028	3081	2386
10	25	0.021	4084	2667
10	23	0.021	4070	3841
10	24	0.021	4322	2678
10	20	0.125	3966	2672
10	21	0.019	2180	2106
10	22	0.026	3546	2875
10	24	0.023	4046	2753
10	26	0.023	3325	2689
10	24	0.043	4113	3220
10	18	0.027	4353	3796
10	22	0.025	2611	1942
10	32	0.031	4790	4689
10	19	0.03	3927	2951
10	17	0.026	2679	2206
10	20	0.031	3797	3556
10	23	0.05	3160	2104
10	23	0.021	2521	1523
10	30	0.036	4913	3367
10	21	0.039	3836	2561
10	26	0.022	5689	4425
10	25	0.023	4844	3282
10	24	0.031	4594	3364
10	17	0.022	5054	2627
10	21	0.027	3313	2373
10	21	0.024	3993	2607
10	21	0.025	3528	2093
10	22	0.026	3482	2184
10	26	0.021	5230	2945
10	23	0.021	3638	2235
10	21	0.02	3731	2301
10	26	0.022	4892	3772
10	25	0.031	3276	2410
10	17	0.03	4625	3395
10	24	0.021	3631	2855
10	21	0.02	5091	3106
10	17	0.017	1849	1644
10	23	0.03	2558	2558
10	26	0.055	4275	3259
10	16	0.025	2379	1901
10	29	0.035	2568	2441
10	21	0.033	3176	2445
10	24	0.028	1256	1256
10	25	0.019	5247	5087
10	23	0.019	3753	2748
10	26	0.034	4480	3526
10	26	0.031	4423	4261
10	18	0.017	3198	2420
10	22	0.024	3040	2042
10	24	0.027	4607	3356
10	20	0.027	6248	4469
10	22	0.019	2985	2691
10	27	0.021	2479	2033
10	23	0.031	4704	3148
10	25	0.028	3962	2696
