|V|	|E|	time	approx	optimal
7	10	0.004	3199	1986
7	12	0.004	3093	2474
7	11	0.004	1272	893
7	11	0.006	3660	2764
7	13	0.007	2444	2444
7	10	0.006	2243	1390
7	10	0.005	2808	2239
7	13	0.006	2666	1403
7	10	0.005	1493	1493
7	13	0.005	2687	2011
7	10	0.004	3234	1888
7	11	0.004	3229	2619
7	10	0.005	691	691
7	12	0.004	2798	2420
7	9	0.004	2764	2030
7	11	0.004	3026	1804
7	8	0.003	1317	1317
7	7	0.003	918	918
7	13	0.004	1638	1404
7	8	0.003	1716	1698
7	9	0.004	1930	1243
7	8	0.004	1328	1328
7	11	0.004	1131	1131
7	11	0.004	2764	2312
7	12	0.004	1963	1742
7	6	0.003	528	528
7	12	0.004	1005	1005
7	11	0.004	820	667
7	9	0.003	1599	1599
7	8	0.003	522	522
7	11	0.004	3162	2278
7	12	0.004	2363	1870
7	12	0.004	3624	2942
7	10	0.004	3245	2495
7	13	0.005	3989	2212
7	7	0.003	2492	1962
7	9	0.004	3421	2707
7	12	0.004	1880	1294
7	7	0.003	2287	2053
7	13	0.005	1929	1524
7	11	0.004	1712	1221
7	15	0.005	2732	1963
7	8	0.003	715	715
7	14	0.005	2227	1270
7	12	0.004	2156	1878
7	6	0.003	835	835
7	12	0.004	1157	1157
7	6	0.003	1350	1285
7	10	0.004	4690	3203
7	13	0.004	2665	1938
7	7	0.003	1805	1499
7	7	0.004	1678	1087
7	12	0.004	2133	1840
7	12	0.004	1356	1356
7	12	0.004	661	661
7	11	0.004	687	687
7	8	0.003	1126	1126
7	8	0.003	993	965
7	12	0.004	1968	1203
7	9	0.004	2282	1377
7	8	0.004	2286	1508
7	18	0.007	3070	2102
7	13	0.005	3076	2284
7	11	0.004	1802	1802
7	11	0.005	3230	2314
7	10	0.004	2899	1865
7	10	0.004	1164	1164
7	16	0.005	2833	1919
7	15	0.004	2091	2091
7	5	0.003	317	268
7	11	0.004	2107	1449
7	7	0.003	2487	1667
7	11	0.004	1904	1898
7	8	0.004	3824	3007
7	11	0.004	468	468
7	9	0.003	649	649
7	9	0.004	1894	1263
7	8	0.004	3550	1806
7	10	0.004	1190	1190
7	9	0.004	2730	1700
7	10	0.004	2037	1643
7	14	0.004	1180	1128
7	11	0.005	2103	1380
7	10	0.003	1667	1220
7	10	0.004	2852	1656
7	14	0.005	3420	2100
7	9	0.003	1419	1419
7	8	0.003	3420	2286
7	16	0.005	3054	2079
7	8	0.004	2307	1907
7	10	0.006	2499	1830
7	12	0.005	1716	1462
7	15	0.005	2659	1805
7	9	0.004	1457	1431
7	10	0.007	1253	1253
7	11	0.008	1853	1487
7	10	0.017	2291	1342
7	9	0.004	436	436
7	12	0.004	1310	769
7	13	0.005	1875	961
7	13	0.005	1438	1130
7	10	0.003	3191	2442
7	8	0.004	2245	1204
7	9	0.003	1013	1013
7	14	0.005	2583	2316
7	8	0.004	2424	1462
7	9	0.004	2491	1970
7	10	0.004	2811	2007
7	11	0.004	1142	1142
7	8	0.003	2556	2126
7	16	0.005	2377	2112
7	11	0.004	2801	1856
7	11	0.003	2588	2280
7	10	0.004	1582	1086
7	11	0.005	1147	1147
7	6	0.003	1186	696
7	7	0.003	1204	1204
7	13	0.004	2692	1859
7	9	0.004	3025	2248
7	6	0.003	3401	1739
7	8	0.003	2256	2213
7	14	0.005	2213	1660
7	10	0.003	1783	1783
7	12	0.004	2121	1968
7	9	0.004	2804	2012
7	14	0.005	2777	2114
7	12	0.004	3637	2663
7	12	0.004	1727	1272
7	8	0.003	1876	1876
7	9	0.003	915	751
7	8	0.003	1464	1423
7	9	0.005	1052	649
7	10	0.004	1764	1534
7	10	0.004	3301	2379
7	17	0.005	2240	1376
7	8	0.003	1614	1013
7	13	0.005	1050	630
7	12	0.004	1175	1175
7	10	0.003	1010	1010
7	8	0.003	1370	1089
7	12	0.004	1492	823
7	13	0.004	2637	1898
7	6	0.003	2817	1874
7	12	0.004	1854	1299
7	13	0.004	2751	1880
7	10	0.004	3264	2095
7	14	0.004	1096	1069
7	13	0.005	2187	1180
7	9	0.004	2494	1848
7	7	0.003	396	396
7	6	0.003	1825	1616
7	8	0.003	1170	1170
7	9	0.003	1592	1592
7	11	0.004	2112	1132
7	8	0.004	2143	1238
7	13	0.004	1547	1344
7	11	0.004	3248	2636
7	6	0.003	1011	945
7	11	0.003	1632	1632
7	13	0.004	2931	2271
7	8	0.003	842	842
7	11	0.004	3917	2645
7	14	0.004	3986	3182
7	11	0.004	2351	1810
7	10	0.004	510	510
7	8	0.003	1074	929
7	10	0.004	1312	1312
7	12	0.004	5192	2682
7	9	0.004	2085	1202
7	11	0.004	2072	1238
7	9	0.003	1963	1963
7	10	0.004	2212	1724
7	15	0.005	2916	2221
7	13	0.004	2604	2046
7	12	0.004	2636	1788
7	11	0.004	2816	1412
7	10	0.003	1532	1136
7	13	0.004	929	929
7	9	0.003	656	656
7	12	0.004	1737	1737
7	12	0.004	3672	2098
7	6	0.003	1126	1126
7	13	0.004	3420	2807
7	13	0.005	3141	2497
7	9	0.003	2390	2390
7	12	0.004	3450	2040
7	9	0.004	3014	1996
7	8	0.003	1122	681
7	9	0.003	1069	805
7	9	0.004	1350	904
7	8	0.004	3153	2083
7	11	0.005	2887	1662
7	8	0.004	1603	1118
7	9	0.003	1899	1810
7	7	0.003	3154	1827
7	12	0.004	3127	1708
7	12	0.004	2331	2169
7	8	0.003	1900	1170
7	12	0.004	3332	2706
7	11	0.004	3362	1962
7	14	0.005	2608	1938
7	11	0.004	2065	1371
7	7	0.003	2019	1345
7	14	0.004	2632	1946
7	15	0.005	3397	2683
7	9	0.004	3030	2057
7	9	0.004	2440	1928
7	12	0.004	1034	797
7	11	0.004	465	465
7	11	0.004	2415	1930
7	13	0.004	3133	2610
7	9	0.003	1117	1046
7	11	0.004	1753	1753
7	9	0.003	911	723
7	14	0.005	2734	1668
7	11	0.004	3830	2337
7	8	0.004	2746	1794
7	17	0.005	2481	1951
7	10	0.004	3260	2187
7	12	0.004	1956	1545
7	10	0.003	750	750
7	8	0.003	3429	2177
7	10	0.004	2915	2100
7	6	0.003	990	907
7	8	0.003	2654	1967
7	11	0.004	676	676
7	9	0.004	1256	1151
7	10	0.004	1565	1282
7	9	0.004	1566	1444
7	11	0.004	1095	1095
7	11	0.004	2441	1738
7	10	0.004	2364	2092
7	12	0.004	2331	1397
7	16	0.005	2193	2193
7	7	0.003	1485	1020
7	14	0.005	2576	1763
7	8	0.004	2004	1913
7	13	0.004	3322	2578
7	12	0.004	2585	2262
7	13	0.004	2227	1895
7	10	0.004	2643	1621
7	11	0.004	3680	2582
7	12	0.004	447	447
7	10	0.004	3669	2884
7	10	0.004	980	773
7	6	0.003	1613	1458
7	11	0.004	2384	1788
7	11	0.004	1442	1442
7	13	0.005	2562	1767
7	14	0.004	1789	1789
7	12	0.004	2082	1134
7	10	0.004	2063	1083
7	11	0.005	2923	2180
7	9	0.004	1675	1210
7	10	0.004	1435	1248
7	13	0.005	3350	1778
7	9	0.003	1178	1053
7	9	0.004	1994	1287
7	9	0.004	2025	1501
7	11	0.004	3176	2737
7	12	0.004	3143	2116
7	12	0.004	2956	2133
7	8	0.004	1808	1334
7	11	0.004	2191	2035
7	8	0.003	2093	1283
7	13	0.005	2094	1904
7	10	0.003	1513	1513
7	7	0.003	1003	1003
7	7	0.004	2921	1802
7	10	0.006	1694	1187
7	10	0.004	3562	2793
7	13	0.004	2995	1846
7	14	0.005	1806	1020
7	8	0.003	557	557
7	12	0.004	2741	2183
7	13	0.004	827	827
7	9	0.004	275	275
7	10	0.004	2388	1532
7	7	0.003	1508	950
7	7	0.003	2163	2163
7	10	0.004	1848	1458
7	10	0.004	2192	2036
7	11	0.004	1382	1382
7	11	0.004	2043	1069
7	11	0.004	2218	1977
7	7	0.003	2500	1373
7	10	0.003	2311	1730
7	18	0.006	2683	2194
7	10	0.004	2790	1876
7	9	0.003	718	718
7	7	0.003	2890	2054
7	7	0.003	1863	1648
7	7	0.004	1771	1020
7	11	0.004	2358	1595
7	13	0.005	1637	1325
7	10	0.004	651	524
7	8	0.003	2095	1663
7	10	0.004	1958	1033
7	13	0.005	3179	2583
7	13	0.004	2003	1335
7	13	0.004	1530	1413
7	10	0.004	1075	1075
7	9	0.003	2013	1991
7	10	0.004	2123	1646
7	14	0.005	2482	1801
7	10	0.004	4356	2623
7	14	0.005	1631	1375
7	12	0.004	2901	2128
7	11	0.004	854	854
7	12	0.004	2393	1521
7	8	0.003	717	717
7	10	0.004	2431	1927
7	5	0.003	1704	924
7	11	0.004	1207	1207
7	6	0.003	1822	1555
7	9	0.004	2236	1295
7	10	0.004	2467	2040
7	9	0.003	959	959
7	11	0.004	1540	1540
7	6	0.003	2370	1832
7	10	0.004	1727	1097
7	11	0.004	1192	1079
7	12	0.004	509	509
7	7	0.003	1643	1538
7	8	0.003	865	865
7	10	0.004	3136	2296
7	9	0.004	2829	2380
7	7	0.003	1814	1187
7	14	0.005	3396	2523
7	11	0.004	1592	1592
7	10	0.004	2816	2431
7	10	0.006	3927	2437
7	10	0.003	1398	1398
7	9	0.003	2229	1502
7	6	0.003	2148	1724
7	13	0.004	1598	1598
7	9	0.004	1790	1324
7	11	0.004	2099	1887
7	16	0.005	3158	2263
7	14	0.005	4951	3268
7	13	0.005	1744	1691
7	9	0.005	2483	1526
7	14	0.006	2302	1272
7	12	0.004	1114	1114
7	10	0.003	2278	2126
7	15	0.005	2854	2185
7	13	0.005	2426	1753
7	8	0.003	2400	2138
7	10	0.003	1775	1775
7	9	0.004	1444	1310
7	10	0.004	1535	1476
7	8	0.003	1624	1114
7	10	0.004	3176	1671
7	9	0.004	2267	1580
7	6	0.003	1441	1415
7	14	0.005	2485	2389
7	10	0.005	2926	2099
7	9	0.004	3651	2071
7	9	0.004	2423	1652
7	5	0.003	1947	1243
7	14	0.005	3028	2119
7	13	0.004	1813	1813
7	5	0.002	2420	1470
7	10	0.005	1489	1108
7	5	0.005	575	575
7	10	0.005	2275	2129
7	12	0.006	3456	2665
7	10	0.004	2026	1179
7	8	0.015	3026	1967
7	10	0.005	1581	818
7	10	0.004	1935	1935
7	10	0.004	1789	1073
7	7	0.003	1881	996
7	10	0.004	901	721
7	8	0.004	1436	1037
7	11	0.004	2311	1731
7	10	0.004	2543	1542
7	13	0.004	1894	1670
7	8	0.003	919	919
7	7	0.003	2614	1842
7	8	0.003	2218	1994
7	11	0.005	3131	2404
7	10	0.003	302	302
7	11	0.004	1264	1089
7	6	0.002	133	133
7	12	0.004	3247	2493
7	8	0.003	532	532
7	10	0.004	950	950
7	12	0.004	2934	1643
7	11	0.004	2690	2078
7	13	0.004	2092	2092
7	13	0.004	3096	2029
7	10	0.004	3184	2784
7	12	0.004	1999	1092
7	11	0.004	2156	1657
7	12	0.004	702	572
7	13	0.004	2502	2073
7	14	0.004	1515	1036
7	13	0.004	2288	1592
7	11	0.004	1652	1652
7	10	0.004	2944	1649
7	9	0.004	2030	1251
7	12	0.004	2423	1600
7	10	0.004	2788	2047
7	12	0.004	4061	3159
7	13	0.004	2616	2146
7	9	0.004	1358	1358
7	12	0.004	1449	1449
7	10	0.004	2395	1348
7	10	0.004	1669	1157
7	8	0.003	2674	1565
7	10	0.004	2964	1794
7	10	0.004	1548	1153
7	13	0.004	1500	1500
7	13	0.005	2920	2080
7	13	0.004	2948	2175
7	6	0.003	1273	1152
7	10	0.004	2223	1336
7	9	0.005	2782	1803
7	13	0.004	1249	1241
7	9	0.004	2916	1510
7	7	0.003	2296	1605
7	9	0.004	1876	1172
7	8	0.003	2086	1284
7	12	0.004	3911	2370
7	11	0.004	2236	2164
7	10	0.004	1915	1383
7	9	0.003	1171	1062
7	12	0.004	1658	1201
7	9	0.004	1707	1250
7	11	0.004	2206	1875
7	9	0.003	1275	1147
7	14	0.005	2972	2091
7	8	0.003	2295	1446
7	7	0.003	938	911
7	7	0.003	1144	966
7	14	0.005	1141	1002
7	10	0.004	2475	1983
7	13	0.004	2863	2130
7	6	0.003	1594	1261
7	10	0.004	2489	2489
7	9	0.003	185	185
7	13	0.004	2296	1526
7	10	0.004	968	968
7	9	0.003	2067	2067
7	13	0.004	3459	2379
7	13	0.004	3544	2364
7	11	0.004	2229	1348
7	8	0.003	1513	1513
7	9	0.004	1035	1035
7	7	0.003	1684	1684
7	10	0.003	525	525
7	9	0.004	2318	1970
7	7	0.003	1117	1117
7	11	0.004	1170	1170
7	10	0.003	2228	1534
7	14	0.004	2016	2016
7	11	0.005	2450	1589
7	11	0.004	3628	2261
7	9	0.003	1303	1303
7	10	0.004	967	967
7	5	0.003	2251	1893
7	8	0.004	1878	1223
7	10	0.004	1411	1019
7	11	0.004	2569	1904
7	12	0.004	2690	1743
7	7	0.003	872	872
7	10	0.004	1439	1439
7	11	0.004	3850	2338
7	6	0.003	3338	2256
7	11	0.004	2035	1412
7	9	0.004	2202	1652
7	10	0.004	2450	1788
7	9	0.003	1965	1965
7	15	0.005	2499	1632
7	10	0.004	1885	1438
7	10	0.004	1872	1299
7	10	0.004	1150	1150
7	10	0.004	2593	1668
7	11	0.005	2253	1438
7	15	0.005	2485	2041
7	7	0.003	1808	1808
7	11	0.004	1424	1424
7	13	0.005	2759	1889
7	13	0.004	2067	1965
7	8	0.003	2078	2017
7	8	0.003	1625	1250
7	7	0.003	1812	1311
7	13	0.004	2811	1962
7	14	0.004	1090	951
7	9	0.004	1888	1199
7	10	0.003	532	532
7	14	0.005	3788	2951
7	9	0.004	1941	1824
7	6	0.003	1186	1186
7	11	0.004	3240	2640
7	13	0.005	3301	1972
7	13	0.004	3699	1984
7	13	0.005	2614	2005
7	12	0.004	2822	1943
7	15	0.005	2468	1711
7	11	0.004	2612	2602
7	13	0.004	3102	2314
7	10	0.004	3534	1942
7	11	0.004	3061	1657
7	10	0.004	1051	876
7	13	0.004	3164	2181
7	9	0.003	1847	1311
7	11	0.004	2302	1484
7	10	0.004	1386	974
7	10	0.004	1654	1654
7	11	0.004	1539	1539
7	12	0.004	3053	2166
7	10	0.004	1291	1291
7	13	0.004	2730	2730
7	12	0.005	2105	1837
7	12	0.004	2418	2136
7	14	0.004	2626	2626
7	9	0.003	1637	1628
7	12	0.004	1583	1019
7	7	0.003	1207	1207
7	9	0.004	1586	886
7	13	0.005	3566	2154
7	8	0.003	1214	1214
7	11	0.004	2109	1465
7	9	0.004	1594	1094
7	8	0.004	2847	1659
7	8	0.003	1178	1178
7	8	0.003	2242	1652
7	14	0.005	2998	2048
7	7	0.004	634	634
7	11	0.004	1863	1858
7	12	0.004	2864	1881
7	7	0.003	2586	1796
7	11	0.004	1670	912
7	12	0.004	2979	2339
7	11	0.004	1382	1273
7	12	0.004	3570	3050
7	10	0.003	1802	1176
7	10	0.003	1742	1742
7	11	0.004	1794	1167
7	8	0.003	1998	1998
7	7	0.003	3299	1871
7	10	0.004	561	442
7	11	0.004	2483	1668
7	11	0.004	2058	1353
7	10	0.003	2411	1777
7	9	0.005	2626	1612
7	12	0.004	2649	2428
7	12	0.004	527	527
7	9	0.004	2404	1430
7	7	0.003	925	925
7	9	0.004	2700	1998
7	9	0.004	1170	778
7	12	0.004	3167	2269
7	7	0.003	1682	1008
7	11	0.004	3182	2306
7	12	0.004	3991	2523
7	10	0.004	1380	1019
7	8	0.004	2107	1311
7	18	0.005	1845	1845
7	10	0.004	3010	1711
7	8	0.003	968	876
7	12	0.004	2516	2037
7	11	0.004	1762	1336
7	9	0.004	1455	1455
7	10	0.004	1497	1497
7	10	0.004	921	921
7	8	0.003	1692	1692
7	14	0.004	1475	1428
7	11	0.004	1496	948
7	8	0.004	2496	2108
7	7	0.003	1975	1210
7	11	0.004	1334	1334
7	10	0.004	2798	2075
7	10	0.004	2835	1952
7	13	0.005	5090	2927
7	13	0.004	1839	1839
7	10	0.004	1575	865
7	7	0.003	803	587
7	10	0.004	833	833
7	8	0.003	1856	1417
7	12	0.004	2253	1934
7	10	0.004	2504	1814
7	9	0.004	1564	1163
7	11	0.004	2053	1546
7	13	0.004	2203	2203
7	14	0.005	437	437
7	10	0.004	3604	1902
7	11	0.004	3118	2218
7	11	0.004	3359	2215
7	12	0.004	2112	1208
7	10	0.004	3379	1754
7	13	0.004	1175	965
7	6	0.003	1425	1194
7	11	0.004	2670	1962
7	12	0.004	2301	1560
7	7	0.003	1208	1166
7	8	0.004	2276	1797
7	13	0.004	3644	1884
7	11	0.004	2981	2278
7	7	0.003	1093	1093
7	12	0.004	2547	2017
7	8	0.003	1680	1126
7	7	0.003	1643	1294
7	8	0.003	1858	1050
7	6	0.003	1824	1236
7	11	0.004	2600	1848
7	8	0.004	1646	1203
7	8	0.003	2891	1496
7	9	0.003	944	854
7	8	0.003	1293	991
7	5	0.003	1460	877
7	10	0.004	1379	1379
7	14	0.004	2484	2061
7	10	0.004	3141	2356
7	9	0.004	3248	2433
7	9	0.004	2257	1664
7	12	0.005	2572	2388
7	10	0.004	1890	1826
7	9	0.005	2345	1412
7	13	0.005	2477	1679
7	11	0.006	2106	1358
7	5	0.004	845	805
7	8	0.006	1688	1683
7	13	0.006	891	891
7	9	0.003	1231	1075
7	6	0.003	1935	1310
7	11	0.004	2206	1483
7	10	0.004	2792	2274
7	8	0.004	1455	1301
7	8	0.003	1268	1268
7	13	0.005	3687	2486
7	11	0.004	775	775
7	9	0.004	1947	1642
7	10	0.004	3949	2325
7	10	0.004	2886	2594
7	3	0.003	343	343
7	9	0.004	2699	1509
7	10	0.004	1516	1302
7	13	0.004	1129	985
7	9	0.004	2521	1673
7	12	0.004	1630	1264
7	11	0.004	2553	1619
7	13	0.005	2358	1655
7	16	0.005	2909	2291
7	10	0.004	3187	2999
7	6	0.003	2180	1260
7	12	0.004	1089	875
7	13	0.004	2302	1930
7	10	0.004	3030	2195
7	7	0.006	1159	695
7	11	0.007	2781	2308
7	11	0.007	1533	1533
7	12	0.006	1536	1536
7	6	0.005	950	652
7	6	0.005	643	643
7	12	0.006	2597	1807
7	8	0.004	1377	738
7	14	0.005	2372	1650
7	11	0.004	1320	1320
7	9	0.004	3085	2298
7	3	0.002	596	468
7	10	0.004	1979	1205
7	12	0.004	1890	1567
7	11	0.004	1711	1315
7	9	0.004	760	645
7	13	0.004	1916	1916
7	9	0.003	582	403
7	10	0.003	2379	1963
7	11	0.004	1025	946
7	11	0.004	2346	1838
7	7	0.003	1275	744
7	8	0.003	2020	1360
7	13	0.004	2508	2508
7	10	0.003	1488	1472
7	10	0.004	1509	1431
7	12	0.005	3150	1933
7	12	0.004	1702	1529
7	10	0.004	1227	799
7	15	0.005	1443	1443
7	11	0.004	2336	1853
7	11	0.004	2332	1732
7	9	0.003	1626	1556
7	12	0.004	3018	1767
7	10	0.004	2118	1073
7	5	0.003	429	429
7	12	0.004	982	982
7	9	0.004	2224	1539
7	13	0.004	1585	1118
7	9	0.003	1958	1424
7	9	0.003	757	757
7	10	0.004	2491	1576
7	14	0.005	4832	3320
7	7	0.003	2394	1578
7	9	0.003	2115	1224
7	9	0.003	1269	1255
7	9	0.004	1720	1005
7	11	0.004	4097	2858
7	12	0.004	1655	1238
7	10	0.004	4277	2475
7	11	0.004	2156	1601
7	11	0.004	1453	1426
7	13	0.004	2105	1178
7	12	0.004	2712	1876
7	11	0.004	2519	2002
7	9	0.004	2981	1517
7	13	0.004	1267	1166
7	14	0.004	4033	3586
7	9	0.006	1137	1051
7	11	0.005	2368	1607
7	7	0.003	2055	1588
7	7	0.003	3396	2103
7	7	0.003	1582	1493
7	13	0.004	2727	2412
7	9	0.004	3111	1863
7	8	0.003	2183	1668
7	10	0.004	2687	1604
7	12	0.004	2419	2409
7	8	0.003	1885	1301
7	13	0.004	1335	1039
7	15	0.005	3111	2160
7	10	0.003	2178	2178
7	14	0.005	3672	3455
7	7	0.003	2131	1737
7	13	0.004	2241	2241
7	9	0.004	1326	922
7	8	0.004	1932	1362
7	14	0.005	2843	1849
7	11	0.004	3297	2374
7	10	0.004	3268	2059
7	11	0.004	1910	1080
7	15	0.005	2590	1777
7	12	0.004	2750	1974
7	12	0.004	2378	1473
7	11	0.004	1560	1221
7	10	0.003	1609	1609
7	10	0.004	2385	2255
7	11	0.004	1515	851
7	8	0.004	2063	1191
7	8	0.003	903	903
7	14	0.004	3747	1904
7	6	0.003	1283	955
7	9	0.003	979	979
7	12	0.005	2595	1707
7	12	0.004	5112	3192
7	11	0.004	1392	1392
7	12	0.004	2013	1984
7	13	0.005	2108	1608
7	9	0.005	3209	2201
7	12	0.005	1998	1865
7	9	0.004	2131	1154
7	5	0.003	987	987
7	14	0.004	1818	1818
7	11	0.004	2126	1638
7	11	0.004	869	584
7	8	0.004	1256	1168
7	8	0.004	2833	1939
7	13	0.004	2121	1508
7	11	0.004	2512	1564
7	10	0.004	736	736
7	13	0.005	3521	2519
7	13	0.004	3047	2199
7	6	0.003	1579	1166
7	6	0.003	1301	947
7	12	0.005	883	883
7	11	0.004	2318	1953
7	6	0.003	713	713
7	13	0.005	4053	3024
7	11	0.004	1503	1503
7	15	0.005	1681	1419
7	11	0.004	1839	1035
7	11	0.004	1994	1134
7	11	0.004	1050	1050
7	8	0.004	1251	1247
7	5	0.003	803	803
7	9	0.007	1051	982
7	11	0.005	2002	1312
7	7	0.003	1957	1374
7	16	0.005	3058	2257
7	10	0.004	4082	2743
7	14	0.004	1564	1503
7	15	0.005	2470	1292
7	7	0.003	1459	1422
7	8	0.003	3092	2208
7	11	0.004	3694	2168
7	8	0.003	1752	1240
7	9	0.004	3115	2185
7	11	0.004	2251	1501
7	8	0.003	2131	1703
7	8	0.003	955	955
7	11	0.005	2026	1389
7	10	0.004	1951	1545
7	12	0.004	2563	1741
7	12	0.004	2201	1958
7	10	0.003	2771	1957
7	12	0.004	2274	2057
7	10	0.005	1136	1136
7	11	0.007	947	947
7	14	0.007	2385	1798
7	8	0.005	1673	1039
7	12	0.005	3002	2093
7	10	0.005	2148	1490
7	14	0.005	3035	2409
7	6	0.003	2751	1981
7	10	0.004	3354	2578
7	13	0.004	2810	2309
7	9	0.005	2797	1630
7	12	0.004	1820	1820
7	10	0.004	3389	2724
7	11	0.007	1122	1122
7	12	0.006	2553	1510
7	11	0.004	2535	1478
7	10	0.004	2472	1783
7	10	0.005	2819	1912
7	13	0.004	286	286
7	10	0.004	1331	1032
7	16	0.005	2632	1693
7	11	0.004	725	725
7	11	0.004	2220	2029
7	12	0.004	1000	1000
7	14	0.005	2901	2391
7	13	0.005	2792	1870
7	12	0.004	1920	1673
7	11	0.004	2532	1367
7	9	0.003	836	836
7	12	0.004	2080	2080
7	10	0.004	639	639
7	10	0.004	1279	680
7	9	0.004	1238	1238
7	12	0.004	2661	2252
7	13	0.004	1658	1521
7	7	0.003	2412	1723
7	11	0.004	829	829
7	11	0.004	2201	1885
7	9	0.004	820	820
7	12	0.004	1828	1399
7	12	0.004	2978	2085
7	9	0.004	2372	1618
7	9	0.004	3359	2072
7	11	0.004	2804	1836
7	9	0.004	3069	2374
7	11	0.004	2228	2228
7	10	0.004	2400	2400
7	12	0.004	1682	1141
7	10	0.004	2574	2142
7	11	0.004	876	803
7	8	0.004	2618	1834
7	10	0.004	2239	1465
7	12	0.004	1165	1095
7	11	0.005	329	326
7	10	0.004	2313	1476
7	9	0.004	2309	1266
7	8	0.004	1646	1646
7	12	0.005	3435	2262
7	9	0.004	805	805
7	6	0.003	891	773
7	12	0.005	2957	2150
7	12	0.004	341	341
7	7	0.003	1577	1323
7	8	0.003	856	856
7	6	0.003	1809	1464
7	12	0.004	1876	1876
7	13	0.005	1267	769
7	7	0.006	1183	785
7	11	0.006	666	666
7	8	0.005	1343	764
7	12	0.005	2382	1388
7	11	0.006	2406	1841
7	10	0.005	1376	1105
7	12	0.006	376	376
7	9	0.006	2589	1651
7	13	0.005	2760	2760
7	9	0.004	2356	1501
7	12	0.004	525	525
7	10	0.005	2221	1329
7	9	0.003	1036	1036
7	8	0.003	343	343
7	14	0.004	1759	1576
7	14	0.004	2178	1319
7	8	0.003	2043	1915
7	11	0.004	1425	1425
7	10	0.004	582	582
7	10	0.004	3054	2164
7	9	0.003	1469	1469
7	8	0.003	293	293
7	10	0.004	2091	1094
7	17	0.005	3532	2489
7	11	0.004	1502	1502
7	7	0.003	845	845
7	7	0.004	3570	2084
7	9	0.003	1193	1193
7	11	0.004	2518	1766
7	10	0.004	2937	1987
7	11	0.004	803	704
7	14	0.005	1719	1455
7	12	0.004	2800	2058
7	11	0.004	2730	1824
7	5	0.002	170	170
7	7	0.003	1904	1344
7	9	0.004	918	480
7	14	0.005	2106	1954
7	10	0.003	2273	2273
7	12	0.004	2336	2336
7	11	0.004	2704	2143
7	11	0.004	2615	1743
7	11	0.004	2564	1590
7	14	0.005	1996	1996
7	8	0.004	2517	1730
7	13	0.004	1507	1174
7	13	0.004	2087	2087
7	9	0.004	2329	1594
7	13	0.004	1308	1308
7	11	0.004	1360	996
7	9	0.004	1896	984
7	8	0.003	529	529
7	12	0.004	1251	1251
7	9	0.003	192	192
7	9	0.004	3554	2134
7	11	0.004	2360	1846
7	13	0.007	2794	2280
7	12	0.004	1298	1298
7	6	0.003	1990	1954
7	13	0.004	1464	1464
7	8	0.004	1076	1076
7	7	0.003	1885	1064
7	12	0.004	1365	1276
7	11	0.004	2510	2189
7	9	0.003	3224	2794
7	12	0.004	1454	1454
7	7	0.003	796	796
7	12	0.004	2275	2241
7	10	0.004	2449	2449
7	9	0.003	2483	1495
7	15	0.008	2073	1323
7	12	0.006	1961	1114
7	11	0.006	1489	1093
7	11	0.015	2495	1792
7	9	0.006	929	929
7	8	0.004	1493	1276
7	7	0.004	691	691
7	11	0.004	2233	2006
7	8	0.003	541	541
7	7	0.003	662	662
7	10	0.004	2164	1799
7	11	0.004	2396	1463
7	14	0.004	2484	2115
7	10	0.004	986	986
7	5	0.003	554	554
7	10	0.004	2504	1303
7	9	0.004	3227	2084
7	11	0.004	2418	1722
7	9	0.004	1697	1274
7	11	0.004	2335	1889
7	12	0.004	3038	2686
7	13	0.004	2398	1741
7	12	0.004	2488	2116
7	10	0.004	1882	1677
7	7	0.004	2665	2365
7	11	0.004	3010	2104
7	8	0.004	2654	1643
7	11	0.004	1414	1414
7	13	0.005	1748	1748
7	7	0.003	1529	1375
7	9	0.004	436	408
7	12	0.004	1532	1470
7	12	0.004	1058	1058
7	11	0.004	1238	1238
7	9	0.004	1804	1023
7	8	0.003	2145	1981
7	10	0.004	2071	1283
7	12	0.004	1156	793
7	11	0.004	3368	2761
7	16	0.005	3081	2150
7	8	0.003	2180	1240
7	10	0.004	2914	2145
7	10	0.004	1404	1283
7	10	0.004	3000	1882
7	8	0.004	1712	1377
7	12	0.005	2011	1098
7	13	0.004	3993	2549
7	11	0.004	1014	1014
7	10	0.004	1946	1145
7	11	0.004	2346	1935
7	11	0.004	2079	2079
7	10	0.004	4730	2971
7	12	0.004	2325	1408
7	15	0.005	693	693
7	8	0.003	1168	1168
7	7	0.003	2130	1533
7	12	0.004	2423	1592
7	12	0.006	3769	2057
7	9	0.004	3571	2123
7	11	0.005	2880	2137
7	13	0.006	1331	1009
7	11	0.004	2282	1419
7	11	0.004	2608	1987
7	10	0.003	1985	1985
7	12	0.004	2182	1919
7	12	0.005	2198	1426
7	10	0.003	924	651
7	14	0.005	2210	1357
7	7	0.003	1336	1319
7	12	0.004	3202	2772
7	13	0.004	2677	1789
7	6	0.003	583	583
7	9	0.005	1667	1459
7	10	0.006	1070	1022
7	11	0.007	2286	1900
7	11	0.007	1815	1245
7	15	0.006	1664	1664
7	9	0.004	1839	1149
7	11	0.004	3538	2492
7	10	0.003	2405	1433
7	12	0.004	2854	1998
7	12	0.004	2666	2389
7	8	0.003	2048	1731
7	6	0.003	2473	1958
7	11	0.004	1617	1431
